Txn Date,Value Date,Description,Ref No./Cheque No.,Debit,Credit,Balance,payment_type,category
05/11/2022,05/11/2022,NEFT/DR/274966112008/OLA,TRANSFER TO 274966112008,3681.09,,43758309.47,neft,transport
05/11/2022,05/11/2022,NEFT/DR/301429028120/IRCTC,TRANSFER TO 301429028120,2042.97,,43756266.5,neft,others
05/11/2022,05/11/2022,POS/DR/529457276183/DMART,TRANSFER TO 529457276183,4722.39,,43751544.11,pos,others
05/11/2022,05/11/2022,UPI/DR/167357863125/ZOMATO,TRANSFER TO 167357863125,2938.37,,43748605.74,upi,food
05/11/2022,05/11/2022,POS/DR/748653678150/AMAZON,TRANSFER TO 748653678150,3078.95,,43745526.79,pos,shopping
05/11/2022,05/11/2022,IMPS/DR/172624525657/IRCTC,TRANSFER TO 172624525657,3752.71,,43741774.08,imps,others
05/11/2022,05/11/2022,IMPS/DR/498970569862/APOLLO,TRANSFER TO 498970569862,8323.59,,43733450.49,imps,others
05/11/2022,05/11/2022,POS/DR/822678752934/MYNTRA,TRANSFER TO 822678752934,18702.32,,43714748.17,pos,shopping
05/11/2022,05/11/2022,POS/DR/331020271664/SWIGGY,TRANSFER TO 331020271664,6672.33,,43708075.84,pos,food
05/11/2022,05/11/2022,UPI/DR/918259677747/JIO,TRANSFER TO 918259677747,4590.61,,43703485.23,upi,others
05/11/2022,05/11/2022,NEFT/DR/486095075719/ZOMATO,TRANSFER TO 486095075719,7963.08,,43695522.15,neft,food
05/11/2022,05/11/2022,NEFT/DR/614311611758/STARBUCKS,TRANSFER TO 614311611758,10163.38,,43685358.77,neft,others
05/11/2022,05/11/2022,UPI/DR/194389557371/APOLLO,TRANSFER TO 194389557371,7444.79,,43677913.98,upi,others
05/11/2022,05/11/2022,IMPS/DR/610152708412/IRCTC,TRANSFER TO 610152708412,16175.19,,43661738.79,imps,others
05/11/2022,05/11/2022,POS/DR/585694825842/ZOMATO,TRANSFER TO 585694825842,14871.42,,43646867.37,pos,food
06/11/2022,06/11/2022,IMPS/DR/264054998800/JIO,TRANSFER TO 264054998800,5374.63,,43641492.74,imps,others
06/11/2022,06/11/2022,UPI/DR/212132874631/ZOMATO,TRANSFER TO 212132874631,1697.22,,43639795.52,upi,food
06/11/2022,06/11/2022,IMPS/DR/920361951218/AMAZON,TRANSFER TO 920361951218,14585.3,,43625210.22,imps,shopping
06/11/2022,06/11/2022,POS/DR/597363437409/MYNTRA,TRANSFER TO 597363437409,4244.1,,43620966.12,pos,shopping
06/11/2022,06/11/2022,POS/DR/817979373744/FLIPKART,TRANSFER TO 817979373744,6418.7,,43614547.42,pos,shopping
06/11/2022,06/11/2022,NEFT/DR/110783750450/FLIPKART,TRANSFER TO 110783750450,3416.33,,43611131.09,neft,shopping
06/11/2022,06/11/2022,NEFT/DR/448026417140/JIO,TRANSFER TO 448026417140,1770.61,,43609360.48,neft,others
06/11/2022,06/11/2022,POS/DR/350991244795/IRCTC,TRANSFER TO 350991244795,8583.82,,43600776.66,pos,others
06/11/2022,06/11/2022,NEFT/DR/220948513011/DMART,TRANSFER TO 220948513011,2384.94,,43598391.72,neft,others
06/11/2022,06/11/2022,IMPS/DR/379098214670/MYNTRA,TRANSFER TO 379098214670,6526.45,,43591865.27,imps,shopping
06/11/2022,06/11/2022,POS/DR/683216619154/BIGBAZAAR,TRANSFER TO 683216619154,4544.16,,43587321.11,pos,others
06/11/2022,06/11/2022,IMPS/DR/325564490202/OLA,TRANSFER TO 325564490202,4222.37,,43583098.74,imps,transport
06/11/2022,06/11/2022,POS/DR/930675053011/MYNTRA,TRANSFER TO 930675053011,2976.67,,43580122.07,pos,shopping
06/11/2022,06/11/2022,UPI/DR/195249104891/AMAZON,TRANSFER TO 195249104891,5227.45,,43574894.62,upi,shopping
06/11/2022,06/11/2022,NEFT/DR/292586264228/ZOMATO,TRANSFER TO 292586264228,7582.43,,43567312.19,neft,food
06/11/2022,06/11/2022,UPI/DR/381136411260/MYNTRA,TRANSFER TO 381136411260,775.33,,43566536.86,upi,shopping
06/11/2022,06/11/2022,UPI/DR/208488655830/UBER,TRANSFER TO 208488655830,1762.44,,43564774.42,upi,transport
06/11/2022,06/11/2022,NEFT/DR/193687620895/SWIGGY,TRANSFER TO 193687620895,7360.61,,43557413.81,neft,food
06/11/2022,06/11/2022,NEFT/DR/619451524638/UBER,TRANSFER TO 619451524638,7582.15,,43549831.66,neft,transport
06/11/2022,06/11/2022,POS/DR/204008553448/IRCTC,TRANSFER TO 204008553448,4031.22,,43545800.44,pos,others
06/11/2022,06/11/2022,IMPS/DR/968675803832/FLIPKART,TRANSFER TO 968675803832,5866.06,,43539934.38,imps,shopping
06/11/2022,06/11/2022,NEFT/DR/728062338494/BIGBAZAAR,TRANSFER TO 728062338494,202.91,,43539731.47,neft,others
06/11/2022,06/11/2022,IMPS/DR/963997579326/ZOMATO,TRANSFER TO 963997579326,4009.01,,43535722.46,imps,food
06/11/2022,06/11/2022,POS/DR/927776473556/OLA,TRANSFER TO 927776473556,84.38,,43535638.08,pos,transport
06/11/2022,06/11/2022,NEFT/DR/382849011344/DMART,TRANSFER TO 382849011344,4617.59,,43531020.49,neft,others
06/11/2022,06/11/2022,NEFT/DR/118055216768/JIO,TRANSFER TO 118055216768,10383.84,,43520636.65,neft,others
06/11/2022,06/11/2022,NEFT/DR/368595095512/ZOMATO,TRANSFER TO 368595095512,4114.35,,43516522.3,neft,food
06/11/2022,06/11/2022,POS/DR/341660591173/ZOMATO,TRANSFER TO 341660591173,6910.93,,43509611.37,pos,food
06/11/2022,06/11/2022,POS/DR/623362428156/BIGBAZAAR,TRANSFER TO 623362428156,2854.12,,43506757.25,pos,others
06/11/2022,06/11/2022,IMPS/DR/416894754267/FLIPKART,TRANSFER TO 416894754267,9554.07,,43497203.18,imps,shopping
06/11/2022,06/11/2022,IMPS/DR/738721175478/FLIPKART,TRANSFER TO 738721175478,1818.89,,43495384.29,imps,shopping
06/11/2022,06/11/2022,IMPS/DR/451911773493/JIO,TRANSFER TO 451911773493,17455.62,,43477928.67,imps,others
06/11/2022,06/11/2022,NEFT/DR/859979433791/FLIPKART,TRANSFER TO 859979433791,413.59,,43477515.08,neft,shopping
06/11/2022,06/11/2022,NEFT/DR/533128728172/ZOMATO,TRANSFER TO 533128728172,3262.61,,43474252.47,neft,food
06/11/2022,06/11/2022,UPI/DR/330609359324/APOLLO,TRANSFER TO 330609359324,6125.32,,43468127.15,upi,others
06/11/2022,06/11/2022,IMPS/DR/797745546125/STARBUCKS,TRANSFER TO 797745546125,3763.2,,43464363.95,imps,others
06/11/2022,06/11/2022,POS/DR/490403244033/APOLLO,TRANSFER TO 490403244033,38729.94,,43425634.01,pos,others
06/11/2022,06/11/2022,IMPS/DR/417336288802/OLA,TRANSFER TO 417336288802,24523.81,,43401110.2,imps,transport
06/11/2022,06/11/2022,POS/DR/943136899127/STARBUCKS,TRANSFER TO 943136899127,11124.53,,43389985.67,pos,others
06/11/2022,06/11/2022,POS/DR/529041193345/BIGBAZAAR,TRANSFER TO 529041193345,927.36,,43389058.31,pos,others
07/11/2022,07/11/2022,NEFT/DR/887888020102/APOLLO,TRANSFER TO 887888020102,9617.7,,43379440.61,neft,others
07/11/2022,07/11/2022,UPI/DR/612431393011/APOLLO,TRANSFER TO 612431393011,7066.8,,43372373.81,upi,others
07/11/2022,07/11/2022,IMPS/DR/721850457076/JIO,TRANSFER TO 721850457076,11520.1,,43360853.71,imps,others
07/11/2022,07/11/2022,NEFT/DR/984056821603/ZOMATO,TRANSFER TO 984056821603,11582.3,,43349271.41,neft,food
07/11/2022,07/11/2022,POS/DR/734056408157/MYNTRA,TRANSFER TO 734056408157,1764.34,,43347507.07,pos,shopping
07/11/2022,07/11/2022,IMPS/DR/663999934914/STARBUCKS,TRANSFER TO 663999934914,4307.3,,43343199.77,imps,others
07/11/2022,07/11/2022,POS/DR/318351663502/JIO,TRANSFER TO 318351663502,19445.19,,43323754.58,pos,others
07/11/2022,07/11/2022,IMPS/DR/577751399606/DMART,TRANSFER TO 577751399606,695.06,,43323059.52,imps,others
07/11/2022,07/11/2022,IMPS/DR/756487300306/ZOMATO,TRANSFER TO 756487300306,4839.14,,43318220.38,imps,food
07/11/2022,07/11/2022,NEFT/DR/979640989265/APOLLO,TRANSFER TO 979640989265,488.58,,43317731.8,neft,others
07/11/2022,07/11/2022,NEFT/DR/217690912469/BIGBAZAAR,TRANSFER TO 217690912469,2353.42,,43315378.38,neft,others
07/11/2022,07/11/2022,POS/DR/166588865642/SWIGGY,TRANSFER TO 166588865642,263.46,,43315114.92,pos,food
07/11/2022,07/11/2022,NEFT/DR/985830249521/IRCTC,TRANSFER TO 985830249521,5264.4,,43309850.52,neft,others
07/11/2022,07/11/2022,NEFT/DR/905959988973/UBER,TRANSFER TO 905959988973,1082.96,,43308767.56,neft,transport
07/11/2022,07/11/2022,IMPS/DR/266352628772/BIGBAZAAR,TRANSFER TO 266352628772,23419.11,,43285348.45,imps,others
07/11/2022,07/11/2022,POS/DR/371601143488/FLIPKART,TRANSFER TO 371601143488,3729.24,,43281619.21,pos,shopping
07/11/2022,07/11/2022,POS/DR/903485488040/MYNTRA,TRANSFER TO 903485488040,3588.3,,43278030.91,pos,shopping
07/11/2022,07/11/2022,POS/DR/829574166407/OLA,TRANSFER TO 829574166407,2617.41,,43275413.5,pos,transport
07/11/2022,07/11/2022,UPI/DR/247558727982/SWIGGY,TRANSFER TO 247558727982,14416.82,,43260996.68,upi,food
07/11/2022,07/11/2022,POS/DR/847836392909/AMAZON,TRANSFER TO 847836392909,37408.88,,43223587.8,pos,shopping
07/11/2022,07/11/2022,IMPS/DR/811480906302/AMAZON,TRANSFER TO 811480906302,3729.59,,43219858.21,imps,shopping
07/11/2022,07/11/2022,NEFT/DR/751560668118/UBER,TRANSFER TO 751560668118,558.97,,43219299.24,neft,transport
07/11/2022,07/11/2022,UPI/DR/172064693998/SWIGGY,TRANSFER TO 172064693998,14199.35,,43205099.89,upi,food
07/11/2022,07/11/2022,IMPS/DR/123732027110/MYNTRA,TRANSFER TO 123732027110,19086.52,,43186013.37,imps,shopping
07/11/2022,07/11/2022,UPI/DR/175141305086/MYNTRA,TRANSFER TO 175141305086,8980.05,,43177033.32,upi,shopping
07/11/2022,07/11/2022,IMPS/DR/103610219753/AMAZON,TRANSFER TO 103610219753,5433.58,,43171599.74,imps,shopping
07/11/2022,07/11/2022,POS/DR/520103117778/FLIPKART,TRANSFER TO 520103117778,7317.4,,43164282.34,pos,shopping
07/11/2022,07/11/2022,POS/DR/472525128162/STARBUCKS,TRANSFER TO 472525128162,1132.15,,43163150.19,pos,others
07/11/2022,07/11/2022,IMPS/DR/537101742643/OLA,TRANSFER TO 537101742643,9645.6,,43153504.59,imps,transport
07/11/2022,07/11/2022,POS/DR/416593878743/APOLLO,TRANSFER TO 416593878743,25856.82,,43127647.77,pos,others
07/11/2022,07/11/2022,UPI/DR/280978914490/ZOMATO,TRANSFER TO 280978914490,4524.56,,43123123.21,upi,food
07/11/2022,07/11/2022,NEFT/DR/686633215008/MYNTRA,TRANSFER TO 686633215008,18451.47,,43104671.74,neft,shopping
07/11/2022,07/11/2022,UPI/DR/715893906591/IRCTC,TRANSFER TO 715893906591,12394.28,,43092277.46,upi,others
07/11/2022,07/11/2022,UPI/DR/984747967386/FLIPKART,TRANSFER TO 984747967386,12828.66,,43079448.8,upi,shopping
07/11/2022,07/11/2022,UPI/DR/600660947351/SWIGGY,TRANSFER TO 600660947351,4375.26,,43075073.54,upi,food
07/11/2022,07/11/2022,UPI/DR/673063586135/STARBUCKS,TRANSFER TO 673063586135,4168.5,,43070905.04,upi,others
07/11/2022,07/11/2022,IMPS/DR/243148698719/UBER,TRANSFER TO 243148698719,10508.3,,43060396.74,imps,transport
07/11/2022,07/11/2022,POS/DR/277373157837/ZOMATO,TRANSFER TO 277373157837,1737.75,,43058658.99,pos,food
08/11/2022,08/11/2022,NEFT/DR/849368971540/APOLLO,TRANSFER TO 849368971540,13146.15,,43045512.84,neft,others
08/11/2022,08/11/2022,NEFT/DR/659323318541/AMAZON,TRANSFER TO 659323318541,5091.9,,43040420.94,neft,shopping
08/11/2022,08/11/2022,POS/DR/134343959551/ZOMATO,TRANSFER TO 134343959551,2525.81,,43037895.13,pos,food
08/11/2022,08/11/2022,IMPS/DR/457922968378/UBER,TRANSFER TO 457922968378,19598.86,,43018296.27,imps,transport
08/11/2022,08/11/2022,POS/DR/430749587477/JIO,TRANSFER TO 430749587477,453.33,,43017842.94,pos,others
08/11/2022,08/11/2022,POS/DR/251162675355/ZOMATO,TRANSFER TO 251162675355,5651.85,,43012191.09,pos,food
08/11/2022,08/11/2022,IMPS/DR/808288168160/ZOMATO,TRANSFER TO 808288168160,2792.62,,43009398.47,imps,food
08/11/2022,08/11/2022,UPI/DR/604227076808/JIO,TRANSFER TO 604227076808,3540.15,,43005858.32,upi,others
08/11/2022,08/11/2022,POS/DR/673706303174/OLA,TRANSFER TO 673706303174,14061.24,,42991797.08,pos,transport
08/11/2022,08/11/2022,UPI/DR/455503305691/UBER,TRANSFER TO 455503305691,1702.6,,42990094.48,upi,transport
08/11/2022,08/11/2022,UPI/DR/397937099536/JIO,TRANSFER TO 397937099536,16099.41,,42973995.07,upi,others
08/11/2022,08/11/2022,IMPS/DR/513154402823/BIGBAZAAR,TRANSFER TO 513154402823,9738.18,,42964256.89,imps,others
08/11/2022,08/11/2022,UPI/DR/127924529816/UBER,TRANSFER TO 127924529816,2555.09,,42961701.8,upi,transport
08/11/2022,08/11/2022,POS/DR/950926321422/STARBUCKS,TRANSFER TO 950926321422,17658.21,,42944043.59,pos,others
08/11/2022,08/11/2022,NEFT/DR/662398138163/UBER,TRANSFER TO 662398138163,14552.85,,42929490.74,neft,transport
08/11/2022,08/11/2022,UPI/DR/574229488797/AMAZON,TRANSFER TO 574229488797,9764.38,,42919726.36,upi,shopping
08/11/2022,08/11/2022,UPI/DR/926053592495/IRCTC,TRANSFER TO 926053592495,7545.87,,42912180.49,upi,others
08/11/2022,08/11/2022,NEFT/DR/148788104339/JIO,TRANSFER TO 148788104339,11497.89,,42900682.6,neft,others
08/11/2022,08/11/2022,NEFT/DR/256971383173/UBER,TRANSFER TO 256971383173,1650.88,,42899031.72,neft,transport
08/11/2022,08/11/2022,IMPS/DR/863762137007/SWIGGY,TRANSFER TO 863762137007,10102.85,,42888928.87,imps,food
08/11/2022,08/11/2022,IMPS/DR/802657668638/MYNTRA,TRANSFER TO 802657668638,9522.03,,42879406.84,imps,shopping
08/11/2022,08/11/2022,UPI/DR/554925505765/OLA,TRANSFER TO 554925505765,8320.34,,42871086.5,upi,transport
08/11/2022,08/11/2022,NEFT/DR/959307852605/UBER,TRANSFER TO 959307852605,5663.74,,42865422.76,neft,transport
08/11/2022,08/11/2022,NEFT/DR/449722850821/IRCTC,TRANSFER TO 449722850821,4751.63,,42860671.13,neft,others
08/11/2022,08/11/2022,NEFT/DR/421016353531/IRCTC,TRANSFER TO 421016353531,3862.87,,42856808.26,neft,others
08/11/2022,08/11/2022,UPI/DR/885235889594/ZOMATO,TRANSFER TO 885235889594,8700.15,,42848108.11,upi,food
09/11/2022,09/11/2022,UPI/DR/766018813451/OLA,TRANSFER TO 766018813451,1833.54,,42846274.57,upi,transport
09/11/2022,09/11/2022,IMPS/DR/725389757656/APOLLO,TRANSFER TO 725389757656,14770.7,,42831503.87,imps,others
09/11/2022,09/11/2022,UPI/DR/734643323171/ZOMATO,TRANSFER TO 734643323171,7115.42,,42824388.45,upi,food
09/11/2022,09/11/2022,NEFT/DR/129727927198/FLIPKART,TRANSFER TO 129727927198,5838.22,,42818550.23,neft,shopping
09/11/2022,09/11/2022,NEFT/DR/798797735528/MYNTRA,TRANSFER TO 798797735528,14095.05,,42804455.18,neft,shopping
09/11/2022,09/11/2022,POS/DR/597064464344/JIO,TRANSFER TO 597064464344,14111.86,,42790343.32,pos,others
09/11/2022,09/11/2022,UPI/DR/131460927376/OLA,TRANSFER TO 131460927376,2562.36,,42787780.96,upi,transport
09/11/2022,09/11/2022,POS/DR/887903246062/MYNTRA,TRANSFER TO 887903246062,21128.4,,42766652.56,pos,shopping
09/11/2022,09/11/2022,UPI/DR/982320817159/FLIPKART,TRANSFER TO 982320817159,8272.58,,42758379.98,upi,shopping
09/11/2022,09/11/2022,POS/DR/780242663036/DMART,TRANSFER TO 780242663036,3775.28,,42754604.7,pos,others
09/11/2022,09/11/2022,UPI/DR/334757689263/ZOMATO,TRANSFER TO 334757689263,3429.22,,42751175.48,upi,food
09/11/2022,09/11/2022,POS/DR/811716987439/JIO,TRANSFER TO 811716987439,5719.98,,42745455.5,pos,others
09/11/2022,09/11/2022,UPI/DR/544246566649/ZOMATO,TRANSFER TO 544246566649,8210.21,,42737245.29,upi,food
09/11/2022,09/11/2022,POS/DR/642899602543/IRCTC,TRANSFER TO 642899602543,8509.21,,42728736.08,pos,others
09/11/2022,09/11/2022,UPI/DR/806823648623/FLIPKART,TRANSFER TO 806823648623,2051.34,,42726684.74,upi,shopping
09/11/2022,09/11/2022,POS/DR/628764824525/SWIGGY,TRANSFER TO 628764824525,21481.33,,42705203.41,pos,food
09/11/2022,09/11/2022,NEFT/DR/986474663674/MYNTRA,TRANSFER TO 986474663674,5693.45,,42699509.96,neft,shopping
09/11/2022,09/11/2022,NEFT/DR/357902134526/STARBUCKS,TRANSFER TO 357902134526,7251.55,,42692258.41,neft,others
09/11/2022,09/11/2022,IMPS/DR/426216681854/BIGBAZAAR,TRANSFER TO 426216681854,10079.65,,42682178.76,imps,others
09/11/2022,09/11/2022,POS/DR/208384789365/UBER,TRANSFER TO 208384789365,15777.3,,42666401.46,pos,transport
09/11/2022,09/11/2022,POS/DR/376026518229/AMAZON,TRANSFER TO 376026518229,2783.17,,42663618.29,pos,shopping
09/11/2022,09/11/2022,UPI/DR/758254219479/ZOMATO,TRANSFER TO 758254219479,8537.93,,42655080.36,upi,food
09/11/2022,09/11/2022,NEFT/DR/442534537665/FLIPKART,TRANSFER TO 442534537665,1108.48,,42653971.88,neft,shopping
09/11/2022,09/11/2022,IMPS/DR/984771041342/MYNTRA,TRANSFER TO 984771041342,7132.76,,42646839.12,imps,shopping
09/11/2022,09/11/2022,POS/DR/507915452757/MYNTRA,TRANSFER TO 507915452757,12404.57,,42634434.55,pos,shopping
09/11/2022,09/11/2022,UPI/DR/798253291707/STARBUCKS,TRANSFER TO 798253291707,8545.78,,42625888.77,upi,others
10/11/2022,10/11/2022,IMPS/DR/476849989124/STARBUCKS,TRANSFER TO 476849989124,5917.82,,42619970.95,imps,others
10/11/2022,10/11/2022,IMPS/DR/163125572585/IRCTC,TRANSFER TO 163125572585,3291.96,,42616678.99,imps,others
10/11/2022,10/11/2022,NEFT/DR/380470331256/SWIGGY,TRANSFER TO 380470331256,15720.6,,42600958.39,neft,food
10/11/2022,10/11/2022,UPI/DR/670068098681/STARBUCKS,TRANSFER TO 670068098681,22907.22,,42578051.17,upi,others
10/11/2022,10/11/2022,POS/DR/184469728827/DMART,TRANSFER TO 184469728827,996.37,,42577054.8,pos,others
10/11/2022,10/11/2022,UPI/DR/631008421754/MYNTRA,TRANSFER TO 631008421754,683.87,,42576370.93,upi,shopping
10/11/2022,10/11/2022,IMPS/DR/469608357601/OLA,TRANSFER TO 469608357601,572.06,,42575798.87,imps,transport
10/11/2022,10/11/2022,IMPS/DR/753883530111/STARBUCKS,TRANSFER TO 753883530111,5879.97,,42569918.9,imps,others
10/11/2022,10/11/2022,POS/DR/143838528557/STARBUCKS,TRANSFER TO 143838528557,357.46,,42569561.44,pos,others
10/11/2022,10/11/2022,IMPS/DR/466817969257/DMART,TRANSFER TO 466817969257,2133.88,,42567427.56,imps,others
10/11/2022,10/11/2022,IMPS/DR/952827357481/APOLLO,TRANSFER TO 952827357481,7340.87,,42560086.69,imps,others
10/11/2022,10/11/2022,NEFT/DR/112003902815/BIGBAZAAR,TRANSFER TO 112003902815,1573.56,,42558513.13,neft,others
10/11/2022,10/11/2022,IMPS/DR/767657084319/IRCTC,TRANSFER TO 767657084319,962.98,,42557550.15,imps,others
10/11/2022,10/11/2022,POS/DR/688608575304/MYNTRA,TRANSFER TO 688608575304,16659.14,,42540891.01,pos,shopping
10/11/2022,10/11/2022,IMPS/DR/894517678548/DMART,TRANSFER TO 894517678548,644.7,,42540246.31,imps,others
10/11/2022,10/11/2022,IMPS/DR/569681872516/IRCTC,TRANSFER TO 569681872516,6241.14,,42534005.17,imps,others
10/11/2022,10/11/2022,NEFT/DR/853109957868/UBER,TRANSFER TO 853109957868,4300.9,,42529704.27,neft,transport
10/11/2022,10/11/2022,NEFT/DR/969993898055/APOLLO,TRANSFER TO 969993898055,2792.78,,42526911.49,neft,others
10/11/2022,10/11/2022,POS/DR/556699070015/UBER,TRANSFER TO 556699070015,781.97,,42526129.52,pos,transport
10/11/2022,10/11/2022,NEFT/DR/982405978182/SWIGGY,TRANSFER TO 982405978182,5924.88,,42520204.64,neft,food
10/11/2022,10/11/2022,POS/DR/202425544994/IRCTC,TRANSFER TO 202425544994,987.81,,42519216.83,pos,others
10/11/2022,10/11/2022,POS/DR/912623890951/FLIPKART,TRANSFER TO 912623890951,1509.15,,42517707.68,pos,shopping
10/11/2022,10/11/2022,UPI/DR/792285764004/UBER,TRANSFER TO 792285764004,4902.19,,42512805.49,upi,transport
10/11/2022,10/11/2022,IMPS/DR/795783447497/FLIPKART,TRANSFER TO 795783447497,4151.37,,42508654.12,imps,shopping
10/11/2022,10/11/2022,IMPS/DR/970004261431/ZOMATO,TRANSFER TO 970004261431,832.66,,42507821.46,imps,food
10/11/2022,10/11/2022,IMPS/DR/968055762618/FLIPKART,TRANSFER TO 968055762618,5098.89,,42502722.57,imps,shopping
10/11/2022,10/11/2022,IMPS/DR/642242040994/MYNTRA,TRANSFER TO 642242040994,14407.06,,42488315.51,imps,shopping
10/11/2022,10/11/2022,POS/DR/967582012486/OLA,TRANSFER TO 967582012486,10430.57,,42477884.94,pos,transport
10/11/2022,10/11/2022,UPI/DR/286156044775/AMAZON,TRANSFER TO 286156044775,1747.1,,42476137.84,upi,shopping
10/11/2022,10/11/2022,UPI/DR/501283672642/JIO,TRANSFER TO 501283672642,17137.64,,42459000.2,upi,others
10/11/2022,10/11/2022,NEFT/DR/882200295851/MYNTRA,TRANSFER TO 882200295851,6306.16,,42452694.04,neft,shopping
10/11/2022,10/11/2022,IMPS/DR/180105260911/MYNTRA,TRANSFER TO 180105260911,9288.73,,42443405.31,imps,shopping
10/11/2022,10/11/2022,NEFT/DR/354654038040/SWIGGY,TRANSFER TO 354654038040,5021.09,,42438384.22,neft,food
10/11/2022,10/11/2022,IMPS/DR/637695679751/ZOMATO,TRANSFER TO 637695679751,9836.68,,42428547.54,imps,food
11/11/2022,11/11/2022,IMPS/DR/401753462756/UBER,TRANSFER TO 401753462756,7393.78,,42421153.76,imps,transport
11/11/2022,11/11/2022,NEFT/DR/965410489688/APOLLO,TRANSFER TO 965410489688,1567.57,,42419586.19,neft,others
11/11/2022,11/11/2022,UPI/DR/786570661295/APOLLO,TRANSFER TO 786570661295,591.64,,42418994.55,upi,others
11/11/2022,11/11/2022,POS/DR/394440317184/APOLLO,TRANSFER TO 394440317184,5186.88,,42413807.67,pos,others
11/11/2022,11/11/2022,UPI/DR/336613149087/AMAZON,TRANSFER TO 336613149087,1134.48,,42412673.19,upi,shopping
11/11/2022,11/11/2022,IMPS/DR/131333416490/APOLLO,TRANSFER TO 131333416490,7045.29,,42405627.9,imps,others
11/11/2022,11/11/2022,NEFT/DR/834438437704/JIO,TRANSFER TO 834438437704,3694.29,,42401933.61,neft,others
11/11/2022,11/11/2022,IMPS/DR/700482779151/BIGBAZAAR,TRANSFER TO 700482779151,1015.47,,42400918.14,imps,others
11/11/2022,11/11/2022,NEFT/DR/516337648867/IRCTC,TRANSFER TO 516337648867,1118.84,,42399799.3,neft,others
11/11/2022,11/11/2022,UPI/DR/767442066802/JIO,TRANSFER TO 767442066802,3943.36,,42395855.94,upi,others
11/11/2022,11/11/2022,IMPS/DR/103961520140/DMART,TRANSFER TO 103961520140,8316.91,,42387539.03,imps,others
11/11/2022,11/11/2022,NEFT/DR/533397606854/JIO,TRANSFER TO 533397606854,4206.61,,42383332.42,neft,others
11/11/2022,11/11/2022,POS/DR/757201940095/AMAZON,TRANSFER TO 757201940095,5431.03,,42377901.39,pos,shopping
11/11/2022,11/11/2022,POS/DR/193952198531/STARBUCKS,TRANSFER TO 193952198531,4672.18,,42373229.21,pos,others
11/11/2022,11/11/2022,NEFT/DR/773013122620/IRCTC,TRANSFER TO 773013122620,1527.66,,42371701.55,neft,others
11/11/2022,11/11/2022,UPI/DR/535805297752/BIGBAZAAR,TRANSFER TO 535805297752,5975.65,,42365725.9,upi,others
11/11/2022,11/11/2022,UPI/DR/468942056843/JIO,TRANSFER TO 468942056843,2965.49,,42362760.41,upi,others
11/11/2022,11/11/2022,NEFT/DR/761774165336/ZOMATO,TRANSFER TO 761774165336,6387.46,,42356372.95,neft,food
11/11/2022,11/11/2022,UPI/DR/169077947146/STARBUCKS,TRANSFER TO 169077947146,4385.1,,42351987.85,upi,others
11/11/2022,11/11/2022,POS/DR/711837336856/SWIGGY,TRANSFER TO 711837336856,5733.37,,42346254.48,pos,food
11/11/2022,11/11/2022,IMPS/DR/163203113966/APOLLO,TRANSFER TO 163203113966,3280.92,,42342973.56,imps,others
11/11/2022,11/11/2022,UPI/DR/925566739688/MYNTRA,TRANSFER TO 925566739688,4212.03,,42338761.53,upi,shopping
11/11/2022,11/11/2022,POS/DR/467175921516/APOLLO,TRANSFER TO 467175921516,4617.15,,42334144.38,pos,others
